symbol,direction,entry_date,entry_price,sl,target,exit_price,outcome,hit_t1,hold_bars,pnl_pct,R,or_range_pct,vol_mult,body_ratio
TCS,short,2026-05-27 09:45:00,2262.07,2291.3,2221.4,2279.94,EOD,False,65,-0.89,-0.69,1.03,1.52,0.68
INFY,short,2026-03-12 10:10:00,1261.27,1271.4,1245.9,1272.04,SL,False,9,-0.95,-1.19,0.67,1.9,0.63
INFY,long,2026-03-13 10:15:00,1260.83,1248.2,1268.3,1267.67,T2,True,5,0.44,0.44,0.53,1.5,0.75
INFY,short,2026-03-16 11:00:00,1226.59,1253.6,1202.3,1254.23,SL,False,46,-2.35,-1.07,1.38,1.69,0.61
INFY,long,2026-03-24 11:15:00,1280.64,1251.3,1308.3,1275.86,EOD,True,47,-0.47,-0.21,1.51,1.63,0.86
INFY,long,2026-03-25 09:55:00,1280.74,1265.1,1285.2,1284.56,T2,True,10,0.2,0.16,0.53,2.42,0.89
INFY,long,2026-04-01 10:00:00,1301.65,1279.3,1334.5,1278.66,SL,False,42,-1.87,-1.09,1.43,2.06,0.77
INFY,long,2026-04-07 09:55:00,1320.26,1294.6,1357.6,1340.33,EOD,True,63,1.42,0.73,1.61,2.06,0.94
INFY,long,2026-04-21 09:45:00,1311.06,1299.4,1324.3,1323.64,T2,True,33,0.86,0.97,0.64,1.87,0.86
INFY,long,2026-04-30 11:55:00,1175.49,1159.9,1199.8,1180.21,EOD,True,39,0.3,0.23,1.14,2.75,0.74
INFY,short,2026-05-04 10:10:00,1177.81,1195.0,1162.0,1168.78,EOD,True,60,0.67,0.46,0.93,1.53,0.87
INFY,long,2026-05-08 10:20:00,1172.59,1160.4,1194.3,1177.91,EOD,True,58,0.35,0.34,0.97,2.33,0.73
INFY,long,2026-05-11 11:40:00,1186.39,1172.2,1192.3,1176.71,EOD,True,42,-0.92,-0.77,0.57,1.59,0.93
HDFCBANK,long,2026-03-05 10:55:00,874.94,863.9,893.75,875.96,EOD,False,51,0.02,0.01,1.14,2.4,0.87
HDFCBANK,short,2026-03-11 10:50:00,835.88,848.45,824.75,835.37,EOD,True,52,-0.04,-0.03,0.94,1.59,0.74
HDFCBANK,long,2026-03-12 09:55:00,833.87,822.8,854.6,831.03,EOD,False,63,-0.44,-0.33,1.27,2.65,0.61
HDFCBANK,long,2026-04-07 11:20:00,767.48,761.0,779.0,770.11,EOD,True,46,0.24,0.29,0.79,2.37,0.84
HDFCBANK,long,2026-04-10 09:45:00,811.21,801.6,820.5,809.89,EOD,False,65,-0.26,-0.22,0.78,3.87,0.82
HDFCBANK,short,2026-04-16 11:20:00,806.6,819.95,793.85,794.25,T2,True,45,1.43,0.86,1.07,2.67,0.85
HDFCBANK,long,2026-04-17 11:50:00,803.8,789.5,821.0,799.6,EOD,False,40,-0.62,-0.35,1.31,1.92,0.84
HDFCBANK,long,2026-04-24 10:50:00,786.34,777.0,798.0,784.31,EOD,False,52,-0.36,-0.3,0.9,3.6,0.71
HDFCBANK,short,2026-05-05 11:35:00,765.07,774.5,759.35,774.89,SL,True,20,-1.38,-1.12,0.66,1.59,0.6
HDFCBANK,long,2026-05-14 11:20:00,757.63,750.6,763.5,763.12,T2,True,1,0.62,0.67,0.57,1.91,0.73
HDFCBANK,long,2026-05-22 10:05:00,773.64,760.45,787.3,766.37,EOD,False,61,-1.04,-0.61,1.16,2.18,0.91
ICICIBANK,long,2026-03-05 11:00:00,1367.78,1355.2,1389.1,1354.52,SL,False,15,-1.07,-1.16,0.83,1.84,0.71
ICICIBANK,short,2026-03-11 10:20:00,1295.25,1306.5,1278.3,1295.95,EOD,False,58,-0.15,-0.18,0.72,1.53,0.85
ICICIBANK,long,2026-03-18 11:30:00,1294.15,1275.4,1319.2,1288.36,EOD,False,44,-0.55,-0.38,1.14,1.72,0.67
ICICIBANK,short,2026-03-24 10:50:00,1228.89,1244.0,1208.0,1244.62,SL,False,30,-1.38,-1.12,0.97,1.8,0.8
ICICIBANK,long,2026-04-02 10:10:00,1201.1,1188.4,1216.3,1187.81,SL,False,18,-1.21,-1.14,0.78,3.85,0.74
ICICIBANK,long,2026-04-07 11:20:00,1225.21,1216.9,1237.0,1236.38,T2,True,26,0.81,1.2,0.55,1.71,0.81
ICICIBANK,long,2026-04-10 10:10:00,1321.66,1288.5,1363.5,1321.94,EOD,False,60,-0.08,-0.03,1.9,2.37,0.97
